OBJECTID,name,address,longitude,latitude,type
270,新一百大厦地下停车场,宁波路与云南北路交叉口南20米,121.475335,31.236236,交通设施服务
271,新一百大厦地下停车场(入口),宁波路与云南北路交叉口南20米,121.47533,31.236213,交通设施服务
272,新一百大厦地下停车场(出口),新一百大厦地下停车场(人民广场地铁站19号口步行320米),121.474918,31.236186,交通设施服务
273,一品名仕包子(浙江中路店),宁波路540号,121.477313,31.236981,餐饮服务
274,仨姊妹跷脚牛肉(南京路步行街店),南京东路558号南京路步行街,121.481732,31.23851,餐饮服务
275,安基商厦地下停车场(出入口),广西北路与芝罘路交叉口东北20米,121.476303,31.238005,交通设施服务
276,安基商厦地下停车场,广西北路528号,121.476199,31.238223,交通设施服务
277,百空间香港路,香港路117号,121.48557,31.242348,科教文化服务
278,华客生鲜集市,香港路123号,121.485308,31.242378,购物服务
279,复游雪·城市滑雪(第一百货店),第一百货商业中心C馆6层,121.475289,31.235599,体育休闲服务
280,ORCHEL欧榭丽(新世界城店),南京西路2-68号上海新世界城2楼2A-14铺ORCHEL欧榭丽,121.473534,31.235232,购物服务
281,黄浦环卫大楼立体停车场(出入口),南苏州路与浙江中路交叉口东南80米,121.477224,31.240746,交通设施服务
282,黄浦环卫大楼立体停车场,南苏州路与浙江中路交叉口东南80米,121.47718,31.240593,交通设施服务
283,vivo(新世界城店),南京西路2-68号(新世界城七楼),121.473622,31.235428,购物服务
284,中财中心地下停车场,牛庄路与浙江中路交叉口东40米,121.477427,31.237801,交通设施服务
285,中财中心地下停车场(出入口),中财中心地下停车场,121.477472,31.237856,交通设施服务
286,华致名酒库(黄浦天津路店),天津路185号新华国旅(天津路店),121.482832,31.237971,购物服务
287,阡陌学车(人民广场店),六合路58号新一百大厦F14层,121.475176,31.236079,科教文化服务
288,上海花小爷民宿,北京东路431弄松柏公寓5号楼,121.481903,31.239881,住宿服务
289,景莱酒店·轻奢(上海外滩南京东路步行街店),南京东路740号(贵州路67号交接口),121.476377,31.235242,住宿服务
290,新闽记,南京西路88号3楼(人民广场地铁站7号口步行80米),121.472987,31.234539,餐饮服务
291,美华大楼停车场(出入口),厦门路与西藏中路交叉口东40米,121.473437,31.238867,交通设施服务
292,美华大楼停车场,厦门路与西藏中路交叉口东60米,121.473746,31.238954,交通设施服务
293,增爱公益基金会,北京东路668号东楼13层D座,121.478439,31.239289,政府机构及社会团体
294,上海东盛餐饮管理有限公司(上海科技京城西楼店),北京东路668号上海科技京城西楼,121.477149,31.23904,餐饮服务
295,港仔点点心,天津路与五福弄交叉口东南60米,121.481399,31.236989,餐饮服务
296,上海邑瑞智能科技有限公司,山东北路57号(南京东路地铁站6号口步行280米),121.482249,31.239784,公司企业
297,原始叔叔烧烤,天津路258号(南京东路地铁站1号口步行220米),121.481704,31.237749,餐饮服务
298,杨姐美甲美睫半永久养生管理(施华蔻人民广场店),牯岭路157号(新闸路地铁站6号口步行300米),121.4709,31.235889,生活服务
299,云快充汽车充电站(新世界城),新世界城地下停车场(人民广场地铁站7号口步行50米),121.473702,31.234717,汽车服务
300,人民咖啡馆,光复路9号(曲阜路地铁站2号口步行280米),121.471097,31.240149,餐饮服务
301,迷城密室逃脱(恒基名人购物中心店),南京东路300号恒基名人购物中心B1层,121.48409,31.23787,体育休闲服务
302,优炙和牛烧肉(新世界城店),南京西路2号新世界城9楼(人民广场地铁站19号口步行70米),121.473945,31.235051,餐饮服务
303,REONE(新世界城店),南京西路2-68号新世界城F7(人民广场地铁站7号口旁),121.473413,31.235054,购物服务
304,Vitamix&BRITA&AirProce(新世界城店),南京西路2-68号新世界城L7层,121.473532,31.235394,购物服务
305,魅所(新世界城店),南京西路2-68号新世界城L2层,121.473047,31.234906,购物服务
306,PSALTET(新世界城店),南京西路2-68号新世界城L2层,121.473716,31.235563,购物服务
307,比音勒芬(新世界城店),南京西路2-68号新世界城F5,121.473576,31.235512,购物服务
308,陶陶居(上海新世界店),南京西路2-68号(人民广场地铁站19号口步行60米),121.474041,31.234935,餐饮服务
309,斯比特花园西餐厅(新世界城店),南京西路2-68号新世界9F-01,121.47384,31.235591,餐饮服务
310,无障碍洗手间(新世界城),南京西路2-68号新世界城L11层,121.473212,31.235065,公共设施
311,望月楼(新世界城店),南京东路街道南京西路2-68号新世界城B2层,121.473622,31.234251,餐饮服务
312,西树泡芙(新世界城店),南京西路2-68号新世界城B1层-15,121.473496,31.234691,餐饮服务
313,煎子生(新世界城店),南京西路2-68号新世界商场B1F-07,121.473534,31.234972,餐饮服务
314,1点点(新世界城店),南京西路2-68号新世界城B2楼(人民广场地铁站7号口旁),121.473543,31.234288,餐饮服务
315,Teenie Weenie Kids(新世界城店),南京西路2-68号新世界城F8(人民广场地铁站7号口旁),121.473253,31.235005,购物服务
316,Warrior回力(新世界城店),麦当劳(新世界店)南京西路2-68号新世界商场6楼,121.473357,31.235297,购物服务
317,Finlayson(新世界城店),南京西路2-68号新世界城F7(人民广场地铁站7号口旁),121.473355,31.23502,购物服务
318,无障碍洗手间(新世界城),西藏中路399号新世界城L9层,121.47316,31.235105,公共设施
319,米皇(新世界城店),南京西路2-68号新世界城F7,121.473226,31.235225,购物服务
320,无障碍洗手间(新世界城),南京西路2-68号新世界城L7层,121.473151,31.235104,公共设施
321,金铂银奢侈品回收,宁波路219号(南京东路地铁站6号口步行150米),121.483045,31.239015,生活服务
322,等侬吃面,宁波路208号(南京东路地铁站6号口步行140米),121.483205,31.239173,餐饮服务
323,新金桥广场停车场,南京东路街道西藏中路585号新金桥广场,121.472558,31.236688,交通设施服务
324,新金桥广场地面停车场(出入口),新金桥广场停车场(新闸路地铁站6号口步行400米),121.472385,31.236992,交通设施服务
325,新金桥广场地下停车场,南京东路街道西藏中路585号新金桥广场,121.473003,31.236944,交通设施服务
326,新金桥广场地下停车场(入口),西藏中路525号雅居乐国际广场B1,121.473155,31.236876,交通设施服务
327,新金桥广场地面停车场(出口),新金桥广场停车场(人民广场地铁站7号口步行440米),121.472548,31.236768,交通设施服务
328,睢艾酒店,宁波路180号(南京东路地铁站6号口步行100米),121.483592,31.23921,住宿服务
329,顶针,上海科技京城东南门旁,121.478428,31.238849,餐饮服务
330,黄浦区135街坊旧城区改建项目拆房工程办公室,厦门路与南苏州路交叉口西60米,121.477802,31.240187,政府机构及社会团体
331,恒基名人购物中心地下停车场(出入口),南京东路300号恒基名人购物中心B2,121.484115,31.238273,交通设施服务
332,烟草专卖(南京路步行街店),福建中路盆汤弄108弄(南京东路地铁站4号口步行370米),121.480083,31.236715,购物服务
333,应氏大厦地下停车场(出口),天津路与山西南路交叉口东北40米,121.482282,31.238026,交通设施服务
334,永新广场地下停车场,南京西路128号永新广场(人民广场地铁站8号口步行290米),121.471954,31.234243,交通设施服务
335,永新广场地下停车场(出入口),永新广场地下停车场(人民广场地铁站8号口步行280米),121.471831,31.234254,交通设施服务
336,应氏大厦地下停车场,山东北路180号应氏大厦(南京东路地铁站5号口步行180米),121.482714,31.238461,交通设施服务
337,应氏大厦地下停车场(入口),天津路180号应氏大厦附近,121.482717,31.238515,交通设施服务
338,房地大厦停车场,牯岭路与白河路交叉口西北40米,121.471263,31.23649,交通设施服务
339,房地大厦机械停车场(出入口),西藏中路525号雅居乐国际广场B1,121.472029,31.236434,交通设施服务
340,房地大厦停车场(出口),牯岭路与白河路交叉口西40米,121.471178,31.236121,交通设施服务
341,房地大厦机械停车场,黄河路28号(人民广场地铁站7号口步行400米),121.471767,31.236467,交通设施服务
342,房地大厦停车场(出入口),牯岭路与白河路交叉口西北40米,121.471196,31.236455,交通设施服务
343,华隆大厦停车场,南苏州路333号华隆大厦(南京东路地铁站6号口步行440米),121.484203,31.241984,交通设施服务
344,华隆大厦机械停车场,南苏州路333号华隆大厦,121.484172,31.241623,交通设施服务
345,华隆大厦地下停车场,南苏州路333号华隆大厦(南京东路地铁站6号口步行460米),121.48422,31.241885,交通设施服务
346,上海物资大厦停车场,北京东路433号-471号,121.481705,31.239331,交通设施服务
347,上海物资大厦地下停车场,山西南路350号上海物资大厦,121.481857,31.23953,交通设施服务
348,上海鑫企汇企业发展有限公司,浙江中路398春申江大厦F14层,121.478163,31.236237,公司企业
349,奢侈品皮具护理(新世界城店),南京西路2-68号新世界城L3层,121.473945,31.235274,生活服务
350,LEGO(新世界城店),南京西路2-68号新世界城L8层,121.473326,31.235344,购物服务
351,FUSION(新世界城店),南京西路2-68号新世界城L6层,121.473344,31.235391,购物服务
352,TIME MAGIC(新世界城),南京西路2-68号新世界城L8层,121.473472,31.235454,科教文化服务
353,星巴克(新世界店),南京西路2-68号新世界城L3层,121.473616,31.235348,餐饮服务
354,ANUTICA(新世界城店),南京西路2-68号新世界城F5,121.47323,31.235226,购物服务
355,象屿集团大厦地下停车场,南苏州路999号象屿集团大厦,121.471634,31.239205,交通设施服务
356,象屿集团大厦停车场,南京东路街道南苏州路999号,121.471266,31.239145,交通设施服务
357,美欣大厦内部停车场(出入口),美欣大厦内部停车场(曲阜路地铁站2号口步行380米),121.473097,31.240191,交通设施服务
358,美欣大厦内部地下停车场(出入口),美欣大厦内部地下停车场(曲阜路地铁站2号口步行430米),121.473206,31.239738,交通设施服务
359,美欣大厦内部停车场,西藏中路728号美欣大厦(曲阜路地铁站2号口步行400米),121.473098,31.240028,交通设施服务
360,美欣大厦内部地下停车场,西藏中路728号美欣大厦(曲阜路地铁站2号口步行430米),121.47321,31.239751,交通设施服务
361,六合大厦停车场,云南北路59号六合大厦(人民广场地铁站19号口步行440米),121.474858,31.237402,交通设施服务
362,六合大厦机械停车库,芝罘路六合大厦(人民广场地铁站19号口步行460米),121.474779,31.237281,交通设施服务
363,六合大厦机械停车库(出入口),芝罘路与云南北路交叉口西20米,121.474751,31.237443,交通设施服务
364,六合大厦停车场(出入口),六合大厦停车场(人民广场地铁站19号口步行470米),121.474814,31.237456,交通设施服务
365,六合大厦停车场(出入口),六合大厦停车场(人民广场地铁站19号口步行420米),121.475014,31.237261,交通设施服务
366,上海科技京城西楼停车场(入口),浙江中路与厦门路交叉口东南80米,121.476883,31.239171,交通设施服务
367,上海科技京城西楼停车场,浙江中路588号,121.477278,31.238743,交通设施服务
368,上海科技京城西楼停车场(出入口),北京东路与顾家弄交叉口北20米,121.477603,31.238824,交通设施服务
369,北京东路,黄浦区,121.481498,31.239494,地名地址信息
370,耀朗吊车叉车出租,北京东路,121.474622,31.238149,汽车服务
371,港陆黄浦中心地下停车场(出入口),港陆黄浦中心地下停车场(人民广场地铁站19号口步行360米),121.475154,31.236748,交通设施服务
372,港陆黄浦中心停车场,六合路98号港陆黄浦中心,121.475024,31.236877,交通设施服务
373,港陆黄浦中心地下停车场,六合路98号港陆黄浦中心,121.475171,31.236703,交通设施服务
374,港陆黄浦中心停车场(出入口),港陆黄浦中心停车场(人民广场地铁站19号口步行360米),121.475154,31.236748,交通设施服务
375,提耳朵·麻辣大拌(上海旗舰店),南京东路324弄17-19号,121.483521,31.237689,餐饮服务
376,惊云面馆(新派酸汤手工面),宁波路222号底层A室(南京东路地铁站6号口步行150米),121.483081,31.239188,餐饮服务
377,日本辉尔康株式会社,浙江中路398号,121.478198,31.236107,公司企业
378,罗記手工红烧牛肉面,宁波路196号(南京东路地铁站6号口步行110米),121.483455,31.239231,餐饮服务
379,煎饼王(宁波路店),南京东路558号南京路步行街,121.482928,31.23912,餐饮服务
